ign,pfid,mapfid,go_rating,rating30plus
Drama_213,C5ADEB69B22A2A64,C5ADEB69B22A2A64,374,434
GoodAim,1F98BBE4DFAFA975,1F98BBE4DFAFA975,374,494
CIC_SamTRex,6CFD7515A4CFC2A0,6CFD7515A4CFC2A0,374,432
Sammick,482EE6F66D99FAD7,482EE6F66D99FAD7,374,427
LTK_iBeenJammin,AC13AA2AA5341FB4,AC13AA2AA5341FB4,373,315
AT99,4A281BD8E2D700CF,4A281BD8E2D700CF,372,387
vGamma,F3EAD798EB581DA2,F3EAD798EB581DA2,372,424
P.T.S.D._BlackSheep,C6F82D315A34EE08,C6F82D315A34EE08,372,254
xZIMx,A155E279423AE4A,A155E279423AE4A,372,364
Bravaris,1F6DF49B7E5918EB,1F6DF49B7E5918EB,371,333
POP_Prime,5DB9D4E698ADF229,5DB9D4E698ADF229,371,405
ecchymosis,563F73C43456E4C,563F73C43456E4C,371,374
CCD-NewFlower-Fr,7AB8D015621B0F04,7AB8D015621B0F04,370,373
Dv8_Gr17zle,56FB50532A67DE6F,56FB50532A67DE6F,370,267
GhostRider-VR,69D5AB05E9833E73,69D5AB05E9833E73,370,410
DAB_tastic,74B6BC58EC032F19,74B6BC58EC032F19,369,445
A.K.M_Itschesstime,7C941754CB257705,7C941754CB257705,369,375
Soph109,38B63CC8369ADF79,38B63CC8369ADF79,369,230
BDE-Wyatt-Earp,76B44C373E6F212C,76B44C373E6F212C,369,478
DraculusX,1CC08C83D31F8BFD,1CC08C83D31F8BFD,368,358
EssexDave13,5217B1101166040F,5217B1101166040F,367,358
RHAWK42,9CDAD66A9CEEF9F9,9CDAD66A9CEEF9F9,367,395
QU33F,F208548936876AE,F208548936876AE,367,526
lddanger,D501712C7F0775D6,D501712C7F0775D6,367,374
NalaSimba,87CE9B0AE075BB4,87CE9B0AE075BB4,366,395
JohnnyMcFee,617F0D1E5512BFF2,617F0D1E5512BFF2,366,364
Kyrieh,E295127BB8EC571A,E295127BB8EC571A,366,368
Drinker Belle,C5CC8D51AF6BA8C,C5CC8D51AF6BA8C,365,366
RescueDawn,800D3F1B4EAA2065,800D3F1B4EAA2065,365,433
Wooddark,EA04F9C586F2B9BC,EA04F9C586F2B9BC,364,389
TipsyTrixie,6C1582F16B74234,6C1582F16B74234,363,399
SWA_BlossomPowerPuff,A17A50F51A958FA1,A17A50F51A958FA1,363,222
ISmokeRuntz,1BED5133D505FBAB,1BED5133D505FBAB,363,435
crazypfunk,F745C93A84BE20F4,F745C93A84BE20F4,363,252
RubberDuckDown,D77335DF67E09699,D77335DF67E09699,363,281
9nosis,F0AF3C29D9C360C9,F0AF3C29D9C360C9,363,416
GMS.Marc6666,3B954D9A3FA66638,3B954D9A3FA66638,362,440
Missy3320,6DF560192A787C7A,6DF560192A787C7A,362,372
yonathanziv,515105D9D2C489EC,515105D9D2C489EC,361,154
Saltkiller,137F9107735AFD4F,137F9107735AFD4F,361,328
Katrina_,FD39597E0CE5A405,FD39597E0CE5A405,361,341
Skutte-SWE-,34A6037A18E57A42,34A6037A18E57A42,361,353
TLP_Zionthegamer21,1A1D0298E01B835A,1A1D0298E01B835A,360,437
TRO_Mama_Sorbara,B9592F9C74CA26C2,B9592F9C74CA26C2,359,0
DTC_SONGOKU.FR,FBEDD31B8A8C3BE8,FBEDD31B8A8C3BE8,358,413
DrTHanos1914,26A3D977BD7D81EC,26A3D977BD7D81EC,358,367
D.B._Cooper,B8DCA76AC38E9A96,B8DCA76AC38E9A96,358,441
Dj2nv,E3E9BDA39BBA3987,E3E9BDA39BBA3987,358,315
ENO_ChainsmokerVR,E3D8E831AF792138,E3D8E831AF792138,357,408
ICEBOT_VR,4B34ED6A03EFCD0,4B34ED6A03EFCD0,356,477
SiX_Josh1776,B1E0684302C638FC,B1E0684302C638FC,356,366
Rusticmoon,26EB20EDA92814CC,26EB20EDA92814CC,356,392
Friendly_Cat,4598E493D746D2CC,4598E493D746D2CC,356,444
cluco2,CB70E439A6007A69,CB70E439A6007A69,355,410
TailDragger83,2CD696D9C8D3D12E,2CD696D9C8D3D12E,354,391
Dollar_Store_Rambo,FC066CC1F45FBF5E,FC066CC1F45FBF5E,354,393
SEV_Lunix,41A2044BE17D259A,41A2044BE17D259A,354,250
A.K.M._illj23,CDD5BCE85AC218DC,CDD5BCE85AC218DC,354,418
86giorgio,D1372AB7AA304CF9,D1372AB7AA304CF9,353,361
VR.BigDavie,1345A7C7111C0AD5,1345A7C7111C0AD5,353,309
TTV_RAW,EB09015DCB0DBA50,EB09015DCB0DBA50,353,224
JaydenTheDemonicWolf,29B024FC41BD76A7,29B024FC41BD76A7,353,371
DocAllgaeu,EAA0B176E2F7A31B,EAA0B176E2F7A31B,353,388
A.K.M._atomikbubbles,46FDF93BF2CCF2CE,46FDF93BF2CCF2CE,353,399
BreeZIO_ITA,14120D70346FE826,14120D70346FE826,352,403
Quandale_Bartholomew,881E3E31828F3168,881E3E31828F3168,351,216
MyNameGamer,39481088B277C704,39481088B277C704,350,372
jpib,DA3909E6F7A56CD3,DA3909E6F7A56CD3,350,362
cheekup,8982898D085753FF,8982898D085753FF,350,409
pikachuburger_TLP,70436A1ED15B4AC4,70436A1ED15B4AC4,350,376
NitramJam,C48F3E27A979CEA7,C48F3E27A979CEA7,349,451
Michael.wilk-SWE,BD98794B89C29F0E,BD98794B89C29F0E,349,358
Freak_TeamLawton,F750AB3AAA3A7C7,F750AB3AAA3A7C7,348,283
IO4O4,F328FD53FC3165A2,F328FD53FC3165A2,348,373
MRS_MADD_TATTER94,4BA83883A565E746,4BA83883A565E746,348,286
Sergeant.Santiago,B50C7446FD10DA6F,B50C7446FD10DA6F,348,452
THC_RudeBoi414,4DC317FA474289D8,4DC317FA474289D8,347,417
PurifiedWater1,C8DD7F1A301EDA67,C8DD7F1A301EDA67,347,347
DesperateWoman,4C54F721652BF8A7,4C54F721652BF8A7,347,341
thedumpling,FC332AC8BA4A126F,FC332AC8BA4A126F,346,375
Boxer2015,67987576ACDCD20A,67987576ACDCD20A,345,373
THC.MrSavage,7296416F44E6F3AE,7296416F44E6F3AE,345,345
Wild_Wild_Westicles,84BB30AF9DCD3F,84BB30AF9DCD3F,345,318
FatherXgoreX,F644621B0E4EF87D,F644621B0E4EF87D,344,248
BadBoys_Kottbrudi,A0789FF8DC29D2A,A0789FF8DC29D2A,344,305
THC_hey_headshot,E20655124936042A,E20655124936042A,343,361
FISHY4YOU,DF6AF0DA635DB276,DF6AF0DA635DB276,343,233
SWA_Limbo0d72,DF3D4E9FE2C32908,DF3D4E9FE2C32908,343,388
Awkward_Manatee,B1C5C26313B7D544,B1C5C26313B7D544,342,360
Tfest,98BB16DBDCE1C49B,98BB16DBDCE1C49B,342,341
slass,5C049C47EEBD6187,5C049C47EEBD6187,342,288
TTP.Giovanni96,416588E45CA48339,416588E45CA48339,341,327
CIC_AceHole,9380B9365251B784,9380B9365251B784,340,237
ALVN10,6EDEC45BC95943C7,6EDEC45BC95943C7,339,425
Duchess81,D67E29020CAAD845,D67E29020CAAD845,339,335
BadBoys_Chrismo,DF44CA274552BD47,DF44CA274552BD47,339,303
ciret7,38BE265DA3629257,38BE265DA3629257,338,209
CIC_Sawfish50,6EA03E56D90A9073,6EA03E56D90A9073,338,365
Kikiuri,D93C18108E89C7B2,D93C18108E89C7B2,338,321
KHEMKEV83,9C45CD12B2026A5B,9C45CD12B2026A5B,338,325
BLutes87,B5B0F4CF0438D9B7,B5B0F4CF0438D9B7,337,381
xelaVR6,23894EDFEFA3E1A5,23894EDFEFA3E1A5,337,331
SWA_IRON.MAN,8B2B3AF3185321B7,8B2B3AF3185321B7,337,365
TTP.MattyMac,DD0AD7ED45705CE5,DD0AD7ED45705CE5,336,340
Tklimon,E417FB1E80BFB301,E417FB1E80BFB301,336,248
user_j,F7C09599AF4387C4,F7C09599AF4387C4,335,326
jren15,2ED98053AFBA5DAA,2ED98053AFBA5DAA,334,309
spartiate44.fr,E9A3A14AF05E4F4B,E9A3A14AF05E4F4B,334,361
Just_Diva,E63FBD585E33727E,E63FBD585E33727E,334,323
KyGelli,BFDBEDA6BC4FBF3F,BFDBEDA6BC4FBF3F,334,357
smrtnmrtn,DA07718BD8891E9C,DA07718BD8891E9C,334,394
SAO_kunsh.khanna,CA0B2F562D636F20,CA0B2F562D636F20,333,405
S.P.Q.R_simply.lemon,CB94C37B4A9CC0CA,CB94C37B4A9CC0CA,333,371
skitt1e,8F7DA3380D76E798,8F7DA3380D76E798,332,428
E_L_I_K_O,70F4470E125F2BB4,70F4470E125F2BB4,331,341
flatline_,D7240F2C73927B47,D7240F2C73927B47,331,430
TAKE_SHOW,2817C98E52B356BA,2817C98E52B356BA,331,208
THC_Goddess_N_Guns,A5F74AFE8BE65A24,A5F74AFE8BE65A24,330,360
Deunsss_fr84,11F230A0E3A1EDBF,11F230A0E3A1EDBF,330,327
PeanutDust,35C0E295F9F66999,35C0E295F9F66999,330,401
SS_BriBri,52AB16709BE31219,52AB16709BE31219,330,247
TND_SiR_DuKe,9F35E1CB20A73842,9F35E1CB20A73842,329,358
Zork.TTV,14A19B2E7F0BBB76,14A19B2E7F0BBB76,329,384
RedRiverFox,6D0D6E281AB575A6,6D0D6E281AB575A6,329,335
EBOBULA,2F36C9ED59E9D1DF,2F36C9ED59E9D1DF,329,126
P.T.S.D.Princess,519A8DA05EBF8BBF,519A8DA05EBF8BBF,328,313
GRANDPA_DREW_VR,E4EA3B6EE6C449E7,E4EA3B6EE6C449E7,328,294
Cosmooon,6E7ABBDB1D1CF9BB,6E7ABBDB1D1CF9BB,328,378
Hunterfour,9269B6B7D0044617,9269B6B7D0044617,327,391
carebeau,68DB7737EA83977E,68DB7737EA83977E,327,321
Squid2121,C859931A1CBA3839,C859931A1CBA3839,327,344
PARZI.FR,8688DC2CA54DF85B,8688DC2CA54DF85B,326,80
HotDeli,D283598BE765B0BB,D283598BE765B0BB,324,301
StevenFromOhio,454439F4C5A0826D,454439F4C5A0826D,324,383
SummTingsWong,563AF7A254ABD3BD,563AF7A254ABD3BD,324,389
population,812959214CC200ED,812959214CC200ED,324,308
LDS_Swiggs_Magee,923C5B53677AC750,923C5B53677AC750,324,438
Virtualreading,8D2C722BAF441512,8D2C722BAF441512,324,297
Haneman,BE3AA4827FC36077,BE3AA4827FC36077,322,184
topher149,9B3E317E550A4AE1,9B3E317E550A4AE1,322,293
Parzival411,26DC0A899E153CA6,26DC0A899E153CA6,322,345
painENFORCER212,967BBEE1E5EAB04F,967BBEE1E5EAB04F,322,246
Bulletts4you,717F78C3D1DB43F5,717F78C3D1DB43F5,322,232
WildNicko1,7F89D3C374338DE4,7F89D3C374338DE4,322,357
Underwood101,5144A6142963CF58,5144A6142963CF58,321,366
Syllith,DF4D0C8324F99F37,DF4D0C8324F99F37,321,318
WalkingHazard,263B3A48FCDD1BCC,263B3A48FCDD1BCC,321,388
JimmyCrackCorn145,89F55AE4BE8B7749,89F55AE4BE8B7749,321,309
VENUTO98,49AB3847C67C27E9,49AB3847C67C27E9,320,281
James_C_T,A6B6AFDC9C8FB301,A6B6AFDC9C8FB301,320,291
RBL_Iceman5454,26AB3A8B8D42ABD6,26AB3A8B8D42ABD6,319,334
Googs-OVL,6DAB068EFB228CE6,6DAB068EFB228CE6,318,269
Sophil_DK,4D2B93AA2BFB7A19,4D2B93AA2BFB7A19,318,363
RAZILLIANT,2B84AAA4C0C6BC9F,2B84AAA4C0C6BC9F,317,237
CIC_Copa.Diablo,51F8C90EDA00C061,51F8C90EDA00C061,317,326
nickiw21,E175D43F3B04E388,E175D43F3B04E388,316,167
CommonGround,299C9C74B8254A74,299C9C74B8254A74,315,252
TheSpineDocKS,A9B45B7F9A0E3567,A9B45B7F9A0E3567,315,297
BadBoys_Rino,E8CD6D7289A593B9,E8CD6D7289A593B9,315,290
B.D.E_GHOSTLY,1C8616AD3AD8149F,1C8616AD3AD8149F,315,340
JM1019,5FBC3F56FA09AC2C,5FBC3F56FA09AC2C,315,182
Blu_VR34,FF9D64AFAE60A3C2,FF9D64AFAE60A3C2,314,214
FFS_be4unoit,ABAAC6C135DC9A0F,ABAAC6C135DC9A0F,314,310
Badpenny17,957AF3C7528941A7,957AF3C7528941A7,314,257
wadewilson72,A883087BF7946B41,A883087BF7946B41,314,351
D.O.A.30,3830845D91CB7A38,3830845D91CB7A38,313,335
Dv8_Ballerboss91105,47ECBF583F55F81A,47ECBF583F55F81A,313,161
LenaOvaKOS,A9C2A7AD4ABED794,A9C2A7AD4ABED794,312,226
Galibix,9822DD9CF4B88BA2,9822DD9CF4B88BA2,312,241
Elite_panda_jr,983A84393809B4FB,983A84393809B4FB,312,309
HayHayy,621D9200C3D57128,621D9200C3D57128,310,335
TRO_Killshtgng,7A84CCF8A7D3DA22,7A84CCF8A7D3DA22,310,102
8n8katana,9E09E356DD020938,9E09E356DD020938,310,0
Apero_FR_David_44,4B58B19A3CFFD5A,4B58B19A3CFFD5A,310,337
SiX_ViperKiller,71BC204A346B58CA,71BC204A346B58CA,310,328
Photo_Bro,4CFD119783456AD5,4CFD119783456AD5,310,324
BadGirls_IceFlower,53896108E00DB8D6,53896108E00DB8D6,309,286
yogidabear,26A3B72C19C3410A,26A3B72C19C3410A,309,374
TreeFerret,25AD9442A73F15A,25AD9442A73F15A,309,280
FFS_ibuffer,8CEB3E5047E15DDD,8CEB3E5047E15DDD,308,412
ITABOYZ_Gfranco70,789120BB7E91FA5D,789120BB7E91FA5D,307,344
A1narchy_RBL,FEF74F83AAC9C7A2,FEF74F83AAC9C7A2,307,268
ipshwitz,108565A6A10291F4,108565A6A10291F4,307,249
Cammo444,BC15ECF28DB54292,BC15ECF28DB54292,307,311
IamPatticus,97E543B26EA2461A,97E543B26EA2461A,307,213
CIC_SlickTheMighty,7F4BCB2F9F66D889,7F4BCB2F9F66D889,306,287
TTK_Amara,19501B73A79416A9,19501B73A79416A9,306,261
stewdiggity,7511B39678540844,7511B39678540844,305,294
Lucyfur_Daemon_PX,F44C21FD38781EF8,F44C21FD38781EF8,305,140
caliea,16ADB84060CB1493,16ADB84060CB1493,305,212
24packbeer,405D400F829BF1,405D400F829BF1,304,307
KGB_Twisted_Moose,21BA52951810DEB9,21BA52951810DEB9,304,313
Mr-Sm1th,A8358A06E71C06CA,A8358A06E71C06CA,304,318
The_King_Of_Spades,D2E8C7D497E73FF1,D2E8C7D497E73FF1,304,303
doggydog81,ACB71B4136A641EA,ACB71B4136A641EA,303,272
Barracora,D9C9E8D698640A77,D9C9E8D698640A77,301,290
Chief_Digi,B9E67FA983A26217,B9E67FA983A26217,301,363
h0h0h,A901818F6A0D535F,A901818F6A0D535F,301,262
Leylen,B276B5358F87EE74,B276B5358F87EE74,300,256
Bigfella126,2616398ABDB3F148,2616398ABDB3F148,298,267
CIC_TrapDo_r,E3FC920245F6E032,E3FC920245F6E032,298,292
Hayley_W,27B27AAAA542A7B9,27B27AAAA542A7B9,298,267
Rich_Nickards,3BF1583258943388,3BF1583258943388,298,241
FL0WER_P0WER,A186FBEC832EDD14,A186FBEC832EDD14,297,305
fishlord26,B04B37E9F5B5E40C,B04B37E9F5B5E40C,297,224
Storm.032,8BE1C4DC1C3B990,8BE1C4DC1C3B990,297,325
kbear328,42C6D176156C0AE2,42C6D176156C0AE2,297,267
Scyfe,33832E9D2B745E0A,33832E9D2B745E0A,297,185
KyGelli_CYN,9FA1E3A23ADB9982,9FA1E3A23ADB9982,296,234
THC_FLYFISH-DAILY,880D8121884F7D62,880D8121884F7D62,296,337
THC_MotoBelle,D3E5058D0590D20C,D3E5058D0590D20C,296,271
FTC.Deerose26,FB22C6F6DA87A1DC,FB22C6F6DA87A1DC,295,395
TRO_Sik_Nik,9D4C00A74EF9A610,9D4C00A74EF9A610,295,0
P.T.S.D.MUNDY,E7C855EB03D2BD50,E7C855EB03D2BD50,295,269
Towerdog494,7CA52E33884AC4C8,7CA52E33884AC4C8,294,201
brianbrowni,723FA15948F9FEA5,723FA15948F9FEA5,294,226
Eric_NS.JP,AF9AABFC15405827,AF9AABFC15405827,294,0
Mrs_Cuz_Lightyear,5B75A07AC0022EAB,5B75A07AC0022EAB,291,205
nucleos,EF9FDB1A6B69E7ED,EF9FDB1A6B69E7ED,290,318
Itayyyy,1F40404199BE7D7E,1F40404199BE7D7E,290,238
Treehuggerz_5n1p35,56B3D818F622BD27,56B3D818F622BD27,289,157
1poleinmyholes69,25988AEC0A0049D9,25988AEC0A0049D9,288,208
AKM_BoogieMan420,FEFF06F0EB5E2064,FEFF06F0EB5E2064,288,202
Rhizzlas,8A6BF1C83F1C9F22,8A6BF1C83F1C9F22,288,201
BS_SAVVY,C802B6AFE8EDFD9F,C802B6AFE8EDFD9F,286,252
TotoNspires,11BDDF7A1565A02E,11BDDF7A1565A02E,286,200
PorkPie9,122749CDECF2B60F,122749CDECF2B60F,285,162
Mythical_VR73,4C588132905EF177,4C588132905EF177,285,206
Bscdro,F7418ADA75C52E68,F7418ADA75C52E68,285,189
iDadGoodAlot,31AA6A89A6581BC3,31AA6A89A6581BC3,285,280
rikrei,15D5938E547DCEAB,15D5938E547DCEAB,285,275
LoggerJay,CC9EDE802A85E314,CC9EDE802A85E314,285,280
XxxtomyxxX,3B51804868171026,3B51804868171026,284,225
SAO_J1GSAW,9BC17AF1D8A98F5F,9BC17AF1D8A98F5F,284,205
B60j80.2,ECB9F4F78A385635,ECB9F4F78A385635,282,268
The_Virtual_Juan,268DDD4438972658,268DDD4438972658,281,185
MassiveJohnson,8CBC1A7B64DF1A63,8CBC1A7B64DF1A63,281,197
THC_JAIBEE,D842059AADEA2452,D842059AADEA2452,280,231
1MeanMoM,14CEA8392674F7B8,14CEA8392674F7B8,280,304
TNF-MIKE-FR,2F022D5188A1F5ED,2F022D5188A1F5ED,279,178
Oaker1,1C2F0D6EE767CACB,1C2F0D6EE767CACB,279,226
Sota87,2CAEF69A3970D653,2CAEF69A3970D653,279,285
jkelly1200,2F431B76D4F087B3,2F431B76D4F087B3,278,237
Wick_33,2535275898353473,2535275898353473,278,250
FinbarrSmith,E459760CC556AE9D,E459760CC556AE9D,278,252
SPOTEMGOTEM_TSK,4293F66E92433F5E,4293F66E92433F5E,276,344
BeeBeeXDD,E8B78AA05C734358,E8B78AA05C734358,276,249
ArtInside.ca,32B6C41EBFD5E18,32B6C41EBFD5E18,276,317
RBL_FLYSQRL,66430A671BECA98,66430A671BECA98,274,183
DangerDan24,2C6476E6A95A2DC4,2C6476E6A95A2DC4,274,254
BlowjobPrincess,7BD1407C62605BC1,7BD1407C62605BC1,274,287
SiX_jakey_SiX,AC44FE6B2DFA36E2,AC44FE6B2DFA36E2,274,164
Bacon.MeClassyBaddie,1474BF0F724CE7B7,1474BF0F724CE7B7,273,233
Ukeliam,5E710E961F75BDA7,5E710E961F75BDA7,273,200
Queen.of.Pickles,31617CDEBAC02095,31617CDEBAC02095,273,267
bloodygum,370138002D008CC0,370138002D008CC0,272,170
mrlunt,45BC13BD10B6C32E,45BC13BD10B6C32E,272,287
mv7945,D5C167472E8B8C9C,D5C167472E8B8C9C,272,243
RBL_ilikepies,686742C2DF9968E,686742C2DF9968E,271,279
RMS_JackiFvckingChan,2CFAC292E09E2F3B,2CFAC292E09E2F3B,271,220
snack_goblin,A77573DFA1C10C7D,A77573DFA1C10C7D,271,308
RST_Sammy,3B82EBCE50E6B2BB,3B82EBCE50E6B2BB,270,244
AKM_revelinred,E100DE20CE97E7DC,E100DE20CE97E7DC,270,303
Thunderlung0420,20824A44054CD900,20824A44054CD900,270,205
Omega_theriddlervr,4405BB069201A85C,4405BB069201A85C,270,211
BDExBIGDRIPx530,2939387947AF3176,2939387947AF3176,270,204
KidPhresh,8CB0B132946BFD67,8CB0B132946BFD67,269,262
jaykubman,9946BF8B22434CEE,9946BF8B22434CEE,269,327
CassNova,7BB009F3713C21B3,7BB009F3713C21B3,268,245
mark.marc,7F9BE29512FB8CC0,7F9BE29512FB8CC0,268,230
VR_Sense,80129F515F01DAF2,80129F515F01DAF2,267,179
waverunnerfx14,2349D764C1C424A8,2349D764C1C424A8,266,174
SiX_jberniej,1EEB577134E222F2,1EEB577134E222F2,266,239
Doc Holliday,F1AB23C27EAFBCAD,F1AB23C27EAFBCAD,266,283
Dread_YT,91EE0A277D4F02C6,91EE0A277D4F02C6,264,253
MisterEloc,57A16BE051E91E85,57A16BE051E91E85,264,247
CVR_C.Dub,16638B881353A3FC,16638B881353A3FC,264,199
Leander_SLT,81A80965BF4A89F7,81A80965BF4A89F7,262,250
Robbiebob05,7F3B3F7B07E69D6,7F3B3F7B07E69D6,262,114
F1XERvr,114EAF01495F98AF,114EAF01495F98AF,262,236
Trixx_R_4_Kidz,74D0C3999CDA1A2E,74D0C3999CDA1A2E,262,283
Esmeralda_Villalobos,41C8E7BD3A97CEDF,41C8E7BD3A97CEDF,261,200
ConcreteKiller35,FB2CDBA75F96D641,FB2CDBA75F96D641,260,196
Vivace97,57AAD95FF4524F4E,57AAD95FF4524F4E,257,214
P.T.S.D._Treezy,8BB0F9FBE8CBD26E,8BB0F9FBE8CBD26E,256,217
T.K.O_DEMON13,D2CF358B26CE4AA5,D2CF358B26CE4AA5,255,227
ChiefDork_TSK,9465A46855F689D1,9465A46855F689D1,255,396
Kap10SlapaBench,ACD61CCDD3E1EE63,ACD61CCDD3E1EE63,253,218
patrickmarray98,DF2666DB1BBB4C10,DF2666DB1BBB4C10,253,166
R.J.P.T,3B14590F68575938,3B14590F68575938,252,155
Blowfire_DK,1572F565D0F4E029,1572F565D0F4E029,251,203
MysticVoyager2027,2D04FEAEB3DB3127,2D04FEAEB3DB3127,250,184
Oh-Be-Juan,21541E831E95DB32,21541E831E95DB32,250,158
P.TS.D.Kit.Kat,A4F37DF7BC20B1F2,A4F37DF7BC20B1F2,250,130
Russell7735,DD9F8D524CA1668,DD9F8D524CA1668,249,186
PH_DK,C0B71E8C2B1BA9B5,C0B71E8C2B1BA9B5,249,264
SemperMortem,1C156E769B163DA8,1C156E769B163DA8,248,228
bobbybobbob78,BA314451CA559787,BA314451CA559787,247,242
bcanon,7EA1D573E96F3C81,7EA1D573E96F3C81,247,183
Tomatt_68,87587D18A79B4C3,87587D18A79B4C3,247,197
UnderwaterMarineBio,8DBA6EA337E21DC5,8DBA6EA337E21DC5,247,223
Nevaste,81BCDB0A8B4C548F,81BCDB0A8B4C548F,246,190
beranger09_FR,4E604463D2E607E7,4E604463D2E607E7,245,191
Grandbananahunter831,84553918DFBEDB07,84553918DFBEDB07,244,243
wastafox84,CE7468CB0E19C349,CE7468CB0E19C349,244,253
delfin_bd,6C391B7689FE8C4B,6C391B7689FE8C4B,244,138
RickyGee73,25A0E1F3684339F,25A0E1F3684339F,243,296
WonderWomanCindy,DE52765260C611F4,DE52765260C611F4,243,226
Barlis,DDC484B1727CFD76,DDC484B1727CFD76,242,226
LOL_PirateKrissie,BE9B33EF686DA82C,BE9B33EF686DA82C,242,216
ultraBrucey,8407CFCC94C072BB,8407CFCC94C072BB,240,224
ThisNameIsWitty,57870453FB0116B4,57870453FB0116B4,240,243
xNICHOLSx,81215290CB16754C,81215290CB16754C,238,227
Blankey21,E031FEDE56DAD89D,E031FEDE56DAD89D,237,244
grim71,E7A0F97BF903A38B,E7A0F97BF903A38B,237,194
Badboys-Linusnord,6BE012966D8C16AF,6BE012966D8C16AF,237,228
A.K.M._RobertMR,B182C6ADA803E5FB,B182C6ADA803E5FB,236,168
StreamerVids,7595E935A2365116,7595E935A2365116,236,205
LOL_GOLDEN_AWPERtunity,70E69358CE353D86,70E69358CE353D86,235,151
ItsQueenBish,5E780C397FDADE67,5E780C397FDADE67,235,227
I_Lorenzo__I,51E1681A6E10FAA6,51E1681A6E10FAA6,234,270
evilgeniusmojo,996EF98ABA817A44,996EF98ABA817A44,233,234
Reddishbow,9785A3A51D2BF6A5,9785A3A51D2BF6A5,231,85
Mal_Gelder18,3C7EA0B2A8A9A08A,3C7EA0B2A8A9A08A,230,163
P.T.S.D.Shafer.D.P.S,900822F1F8BCA489,900822F1F8BCA489,229,174
GreenGoFantastic,6548D9739CC05FF6,6548D9739CC05FF6,224,241
Jinnai.Jai,89AC24047E892E82,89AC24047E892E82,223,213
WTF_Zydaglo,36EDA736AD2FA6E,36EDA736AD2FA6E,221,216
Bimbo_Spice,503ED11F81C91787,503ED11F81C91787,220,138
Rasteraster,968EAA9E98EF079F,968EAA9E98EF079F,220,157
kissydakitty,8499E912D2CD11DD,8499E912D2CD11DD,219,162
CRISTIOX3000,EA7B8C34413934A9,EA7B8C34413934A9,219,197
Dead__Pixel,3BC3684949F2F74,3BC3684949F2F74,219,179
TN_Whiskey,CA89B0E20B5AAFD7,CA89B0E20B5AAFD7,215,210
J-train1975,AFF6AEED27ECEA44,AFF6AEED27ECEA44,214,183
Disco_Stu,D143E7466E198D4A,D143E7466E198D4A,214,191
Sinwyn,8FCC264BADD7474,8FCC264BADD7474,213,188
southernthang,17D14C45A41B6102,17D14C45A41B6102,208,191
miss_katys,539EB28DD7E7D2DF,539EB28DD7E7D2DF,207,160
SiX_jdkoons,DA48D73E61F64561,DA48D73E61F64561,207,151
Hamcob_Imddgn,E7D5726E8290BC34,E7D5726E8290BC34,206,150
TRO_Sinphyre,242B19735AB8E9A6,242B19735AB8E9A6,204,0
UnspokenRivalry,661485CA93569098,661485CA93569098,202,202
00.Glenn,DE04D9CBFE367E6D,DE04D9CBFE367E6D,201,194
Doc1221_TSK,20BF0D2291CB78D4,20BF0D2291CB78D4,200,155
ohsosavvy,24CFE8ACF577EDD4,24CFE8ACF577EDD4,198,66
DTC_fdelphine_FR,58FC24BC8E40BF85,58FC24BC8E40BF85,197,158
MissesDee,7E43FF451330F319,7E43FF451330F319,197,117
one_spicy_Libra,B731C877E316DEAF,B731C877E316DEAF,191,229
MartynJK,765F6B6BC305B554,765F6B6BC305B554,190,179
TRO_Big.T.Jr,FF4F736AB27648B1,FF4F736AB27648B1,190,96
Loudhitzzz,C5817C2647959A16,C5817C2647959A16,188,95
SWA_Black.Panther444,DDE3A32AAF21F021,DDE3A32AAF21F021,187,156
CIC_Shaunsy19,F888900BC3D6751,F888900BC3D6751,187,142
DiPS.NoMatterWhat,376FCE15E152B42C,376FCE15E152B42C,184,149
2020dysentery,C245EF439528C339,C245EF439528C339,183,79
TST_Leddex,C7698D3E571AFA7,C7698D3E571AFA7,182,87
KristinG73,66CA806D05F3DE4A,66CA806D05F3DE4A,179,160
Ssslayerrr,4910A230CD156098,4910A230CD156098,176,59
vancaroline,BC57B7048A47EB8D,BC57B7048A47EB8D,174,67
P.T.S.D._LeeLee_xoxo,2CBB64F2AC5E2F46,2CBB64F2AC5E2F46,173,134
mrpuffnstuff420210,AD104B2CB757734C,AD104B2CB757734C,172,68
screamingkerry420,9054A5D633F10C0F,9054A5D633F10C0F,171,155
shovelstrouble_TSK,5BD78122E2BD0BD5,5BD78122E2BD0BD5,171,155
Ahnya,7756E1BE11D3BBF4,7756E1BE11D3BBF4,168,93
SuperHurd_TSK,3208E440C06694E0,3208E440C06694E0,163,122
Flip.Mode,9B0981E3D7F79D5B,9B0981E3D7F79D5B,162,124
SWA.Rollercoaster,F8A02EEEA19FA1D6,F8A02EEEA19FA1D6,161,132
THC_AnimatedSunflower,8E846370A4BEE87C,8E846370A4BEE87C,161,93
theroyalflushed,305994F116865EEB,305994F116865EEB,156,65
Jen_Beth,CA392AAFB8701AF3,CA392AAFB8701AF3,148,36
2Souls,D38B995C8848C0A9,D38B995C8848C0A9,146,14
TaterTot2.0_TSK,6E499AB0A4530804,6E499AB0A4530804,142,53
TRO_dorminjones,BE05DA3CD5BFB3F8,BE05DA3CD5BFB3F8,83,19
